,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
_2013_Jrue Holiday,4.459046270543968,-0.34460842622828025,0.23844418847121662,0.675971822392385,-0.22129182896837807,-0.2456717914048852,0.5237541884690179,0.35054886012745623,-0.4029009084263683,-0.6227606530220781,0.7474133622514072,0.8309159118878873,-0.09885416810805145
_2013_Paul George,4.729564889825663,-0.051855379703703755,-0.9345688006319252,0.4026113976099379,0.2873857144878287,0.2888009496401745,0.3662156456074217,0.11130947605548451,-0.4150908153761427,-0.7540641224814197,0.6976446407874428,1.2885939527592136,-0.338707368616617
_2013_Rudy Gay,4.19806454886961,0.1543336496618729,-0.54727167803513,0.23576726000099002,0.4620788023512835,-0.25120631025349205,-0.06018014044968951,0.13880015165848145,-0.3514031820937267,-0.2781466704278495,0.6385884780180154,1.1248209485021277,-0.313024967534488
_2013_Klay Thompson,3.913641726037647,-0.7517272959881101,-1.2389934450948967,-0.31280575822715856,0.27854585010285454,-0.4357842699526376,0.6061737065501336,0.0031174514389325017,-0.30121549459152097,-0.49442340238630766,0.42198633245019673,1.213919332449491,0.011436729386561076
_2013_Tony Parker,4.095166957912907,-0.20695740006025817,0.04755277617663134,1.4679708926788313,1.0250901676031234,-0.7510040317335983,0.2828450659951089,0.6966479217380832,-0.7205319302470339,-0.3224475160211973,0.44477389107076964,0.583017091866636,0.14715981687301402
_2013_Josh Smith,4.427185207713107,0.8987431611955585,-0.32164231180349,0.35697189115004124,0.1842235068963685,0.2127421855454732,0.5287789786420436,0.18598581752675092,-0.506044228417266,-0.4041803550155088,0.649256746630828,0.5059080549217759,0.09695742645187685
_2013_Kyrie Irving,4.167978435403996,-0.604981771702052,0.3812522742898706,0.0449670914006302,0.6500442001145075,-0.4500546776605203,0.7943032955581809,0.4536456005638524,-0.2981986157651211,-0.4151391596593684,0.6337059170282443,1.1507416303555735,-0.2582054857006067
_2013_Ryan Anderson,3.7854294761144107,-0.10846193610732799,-1.0185168926995614,-1.0931474089323407,0.41868942217348726,-0.1702244915811492,0.40246496830816864,0.5403902972327492,-0.28255310888736346,-1.261417570453119,0.7056002730066445,0.9524133860491258,-0.4188316620207603
_2013_Greg Monroe,4.293322363481351,1.6313659037546973,0.3010821694881203,0.2716585087358792,-0.17235313153603643,-0.2224062014410153,0.24123103735367998,0.4531368839887452,-0.7226907232388995,-0.7650923944125487,0.47632671735758036,0.7496450619492077,-0.33635706109871366
_2013_Dwight Howard,4.7375986458878865,2.548044255982787,-0.3920725481651346,0.2843447993795285,0.28255519410162017,0.01339753581669224,0.5330918795917937,0.27508101191190665,-0.6864265465442289,-0.07305971978505019,0.7132528011743727,0.9034294186851585,0.22482869926113097
_2013_Al Horford,4.261230253500031,1.43815671585676,-0.5953664540408488,0.460163059689344,0.18776226048731803,0.14730628315757624,0.2790831193185665,1.0235347856932255,-0.9102236176767351,-0.20556299720268512,0.5255811171900374,0.40412463675732196,0.03650484259070379
_2013_Carlos Boozer,4.102163187064171,1.6656512228609206,-0.1212676740390866,0.19235053096781862,0.13408400123128467,-0.12586022422704327,-0.1360627993640249,0.4846797471782655,-0.8030410572577612,-0.7983194505344973,0.4228926566831063,0.7917828165065043,-0.0476420996920701
_2013_DeMarcus Cousins,4.336441066067397,1.6978183044784174,0.42369176763774746,-0.0334095054846936,0.050416057003428334,-0.13746217259111848,0.5129918592531895,0.27618273859402437,-0.9901176050041166,-0.4617445518967409,0.6636433788867164,1.1927504378862734,-0.3427816324676265
_2013_Jamal Crawford,3.5738745271363155,-0.9456326466864191,-0.9064900739635013,0.33534402497521604,1.0555529576203158,-0.7059834036289456,0.23290136799517877,0.16127761587925063,-0.33652587913997684,-0.5054761854116061,0.5534785279123573,0.8303046052479959,-0.2994893883428544
_2013_O.J. Mayo,3.8467517800344693,-0.5700248831106454,-0.5640333817630726,0.13133994569308977,-0.042100149606981246,-0.6201818323781112,0.6839718011674875,0.2978636859325147,-0.42657026627330175,-0.4722474816579993,0.5544597509985127,1.1099224942972599,0.003730633435490273
_2013_David West,3.988398895256765,1.0771511395599533,-0.4190064331316613,0.7217078388359853,0.6238506203324802,-0.3713799837536954,-0.06523316881227058,0.50288771371217,-0.6281251054612947,-0.2875044760712755,0.4520463810599688,0.7809866670512962,-0.13500029319052653
_2013_Luol Deng,3.856144708791327,0.1738060498449349,-0.5451891847508846,0.08306992830029375,0.19586322622325508,-0.3519781022683431,-0.043011206600546505,0.5518746596062195,-0.4238752892826762,-0.39947169762027807,0.3206679095475388,0.7941061248046126,-0.29264145528452534
_2013_Chris Bosh,3.879136052619875,1.0432038575852007,-0.967916837405375,0.6169453121667083,0.8368702886018451,-0.542178295475341,-0.020525314363207203,0.5805592390842482,-0.5233813492205628,-0.10628296947549878,0.45764445884173843,0.89392934999028,0.024560755299764814
_2013_Tim Duncan,4.229220118982135,1.7082986035384684,-0.5267295435318496,0.7223208624348506,1.1308594048181435,0.17166695850905872,0.06182636994531772,0.5517643147976803,-1.1522061576421387,-0.3586995619567834,0.43889001240881315,0.6182505324104818,0.23227373663172524
_2013_Ty Lawson,3.957828068072383,-0.584501054826324,-0.3314923934334004,1.0379003949468006,0.40065722452725155,-0.5717312703506792,0.6455623612717519,0.3235103290391852,-0.502085624674187,-0.24512598146594505,0.3449830124002169,0.8406241934825759,-0.14040562073308632
_2013_Chris Paul,4.514483285387714,-0.4532963590089894,-0.16443999479755936,1.8122436667288702,0.47357752068557346,-0.17475625600804512,0.5716810493502934,0.7849434341200812,-0.6045777348287867,-0.570791086443351,0.4229167462983033,1.0561387029988578,-0.770138401175268
_2013_Chandler Parsons,3.7735972051980924,-0.2996699939802811,-1.0639903771306334,0.14040283730917225,0.28470175015057725,-0.3060794164769685,0.8592538141816917,0.4112536194950427,-0.41710395378540893,-0.5505591502834642,0.25620349035040935,0.820523960425554,-0.004909001563649547
_2013_Joe Johnson,3.5945492320563086,-0.7984094839222793,-1.0103303086275484,0.19445348162931686,0.5870340580074402,-0.4267976753143405,0.01456397506599836,0.5537370966768279,0.010261809888824257,-0.6845838552186138,0.4497701539382656,0.8071381629439943,-0.05537919322588375
_2013_Zach Randolph,4.089659464246575,1.946338544494961,-0.6228302713768759,0.38287919436363205,0.42542472391231223,0.06624921254220481,-0.43735928061453566,0.5315462580944635,-0.8016044546759897,-0.6977121483070768,0.332062613022532,0.7942018916335509,-0.20284707333827987
_2013_Mike Conley,4.1006941805220105,-0.622699823084831,-0.7100066345166633,1.320361630673868,0.23014979972638655,-0.3783654668390661,0.16572263041879054,0.314060058537884,-0.23157463454592278,-0.32820041150980384,0.7130453274328269,1.2128968196182153,-0.6759530159523173
_2013_Jeff Teague,3.949278993854582,-0.6351238040765056,-0.11534880954798854,0.9609797076110298,-0.019697989621944856,-0.5791421378335128,0.5738630478599596,0.4038639867240188,-0.566097300639292,-0.5304350320245415,0.6126292761109217,1.090733860570122,-0.08230397812974159
_2013_Danilo Gallinari,3.723665410440717,-0.2775151474146552,-1.0220842007974,0.19358255212418438,0.9226017926688931,-0.32273057831836327,0.3592141116811804,0.19025881877416462,-0.5359277723800207,-0.4105529032950058,0.3317235778696726,1.0615637901429034,-0.18053488049060573
_2013_Paul Millsap,3.812798309647818,1.1300199406472269,-0.34805343278148126,0.3394982111613207,0.18313686180079858,-0.4357537363414181,0.20946326861085288,0.5376271950888228,-0.6700761186027065,-0.1516638441380872,0.7123034476170789,1.0696797380122758,-0.37983928876669126
_2013_Goran Dragic,3.9840505644357873,-0.4162034107256661,0.219969445869313,0.5780950154865975,-0.3081941280104862,-0.4675650108945214,0.8484080192973376,0.4028758124240654,-0.46446931344958997,-0.5402549392012003,0.6217369250364857,1.0762738987766132,-0.2521840898802347
_2013_Marc Gasol,4.06772426934684,1.3291330348575803,-0.7039165346965381,1.022002345363261,0.19186822701394995,-0.39370703169117355,-0.2647277427304563,0.5414125786373887,-0.4817791822474448,-0.45429576954776707,0.45136837710470856,1.208186452668928,0.04202956164056702
_2013_Thaddeus Young,3.619825491141348,1.2247581293600562,-0.5350770109533426,0.25983163294314565,-0.13339195602161247,-0.3696340246428148,0.2873830485651168,0.5935077058038518,-0.36499550297777483,-0.024495262844674202,0.19607815934504405,0.5961128538111371,-0.616676815277951
_2013_Isaiah Thomas,3.3596780841594747,-0.726154526581654,-0.21078528207876251,0.0814070454198782,0.3282398078486683,-0.8659381248298395,0.7176367783365233,0.37120056502144244,-0.6233578381615877,-0.6438751120854775,0.5794428081310325,1.0872824628187716,-0.21530807562146329
_2013_JJ Redick,3.323493684429014,-1.0159185720866015,-0.6051744688021174,-0.18276014823246683,0.33951381772842437,-0.6975815535217079,0.6631329536935798,0.5035614177747874,-0.39527810589372764,-0.930647346245706,0.45633074482352404,0.9439665153409562,-0.002791456712489822
_2013_Jeremy Lin,3.866946201923405,-0.45557732320657496,-0.30559685255847263,0.8871173235993042,-0.07533368399500073,-0.5543181174417,0.8007844488263672,0.0885402720348423,-0.6196530551196798,-0.3179481578669803,0.503635644129811,1.1716790020286743,-0.10894286408958509
_2013_Evan Turner,3.710108320755309,0.1740943276135187,-0.24630986627985385,0.14044928726343647,-0.36263259715130064,-0.23677144022734686,0.20786803663421713,0.5287013351033019,-0.6622345857751677,-0.534477309267547,0.5573329884024961,0.8592435352521258,0.059077597357500615
_2013_Vince Carter,3.4880371136399315,-0.37099015852932893,-1.1196945183041902,0.0486141154748858,0.6555299463302735,-0.3862697605758205,0.7315565875349307,0.049401777499967534,-0.6683854516314763,-0.6086516573499667,0.6101868669061019,1.2154207133775914,-0.24670722509291307
_2013_Greivis Vasquez,4.038605606468317,-0.3810268528649056,0.2543747354695917,0.7491982686120228,-0.36900812375553055,-0.17546418765774652,0.5038261332590576,0.7975492343194676,-0.4618742427324095,-1.1788805079004006,0.7852549565500951,0.880759090600368,0.21509327292958302
_2013_Kevin Martin,3.312333132302486,-0.7122323006001593,-1.3930921197694266,0.27626251814420416,1.0584466494471596,-0.7262786447273932,0.4050570305839014,0.18172543400121144,-0.49269190087726805,-0.3652911809451073,0.483096512417514,1.145542609285108,-0.22587877918371266
_2013_George Hill,3.665118765835958,-0.5972258611330951,-1.043588912836419,0.7400696759007206,0.43688552992340934,-0.3421517105909924,0.18106687408632155,0.561889887309204,-0.24905221095122296,-0.6334308266316004,0.4641669266465887,0.9488338223612922,-0.2504901267339147
_2013_Nate Robinson,3.4648855848563946,-0.7924379784317107,-0.5538255788996919,0.4402604196779926,0.36487882612136296,-0.49456988021698955,0.4247674517934079,0.3331786949651917,-0.34816331702650294,-0.8549575326931986,1.014673119243342,1.0542405723744346,-0.3461637597540821
_2013_Arron Afflalo,3.3142432303434877,-0.34908945764181754,-0.0011487422066291594,-0.36508992351155345,0.196310358151244,-0.6677601994310591,0.3291762042506491,0.6630379564178515,-0.25423227989184255,-0.4660529409947488,0.3846359683329586,1.0273334331756085,0.0629722632861965
_2013_Gerald Henderson,3.224031046433264,0.0646202572478884,0.2697990063524807,-0.29624362829509143,0.10949253857922947,-0.8164049963788254,0.2548434897571083,0.713530187426115,-0.47020100619993377,-0.15586325118202063,0.523512668572531,0.952323109077017,-0.30444412706189017
_2013_Serge Ibaka,3.6042400456876127,1.6852522422308496,-1.4695913881405958,0.3759904998707987,0.6455243301686742,-0.44192850799418837,0.3251228703086051,0.4928053936743896,-0.6525142896493844,-0.04674773347282328,0.5251407919363142,0.8589706618375588,0.5382592899366824
_2013_Luis Scola,3.3478131773149715,1.0926418989030882,-0.08404350032702207,-0.03878822334429778,-0.06564824795441881,-0.6123688042264466,0.3282196925104801,0.42007029356345404,-0.9259641170423576,-0.45080866058192487,0.4784336402853786,1.0265346967634048,-0.21853356233648163
_2013_Nicolas Batum,3.9504493109929775,-0.40485832830482377,-0.6320173373835415,0.06219023241825111,-0.026338098907688623,-0.026914716640494114,0.7694477072691763,0.5274067175540025,-0.27130867741582354,-0.8759746868748592,0.4682331124882204,1.1519384245939768,-0.10685919142117511
_2013_Andre Iguodala,3.9361308144972167,-0.07034347305803985,-0.7735357197486128,1.0651358777085305,0.08331320732844848,-0.07646717648236111,0.694149591805246,0.057567969868380614,-0.42542599548355176,-0.3319288983748666,0.40535321731049134,0.7101701158207802,-0.24442117968376925
_2013_Jeff Green,3.1996196251362767,0.14704250712083583,-0.6342695558003738,0.017509864815522386,0.38126583142306486,-0.7293366315465406,0.23743032739835965,0.3602433814206929,-0.5890847247912366,-0.29775880406246436,0.7572886415600596,1.0072354990003642,-0.048437866134603144
_2013_Jarrett Jack,3.423601833450538,-0.5074497110855313,-0.38435024935984075,0.7601108613471238,0.23395334224178166,-0.5878859738341579,0.5154538880324497,0.5341570125369601,-0.7839778218613964,-0.5829621822904544,0.4591513279700239,0.8173539448277325,0.07456428570522193
_2013_Wesley Matthews,3.402088827202872,-0.8092389396754774,-0.8550328839833071,-0.2884667834554014,0.2547863326554972,-0.43788552293023525,0.6591696694206913,0.487637315158787,-0.019780094733037244,-0.48276206679431616,0.48371230941240856,1.2007581735463795,-0.3213033886287255
_2013_JJ Hickson,3.566852150382172,2.1370105499666248,-0.26319023786082296,-0.11716363617930148,0.07920963206096734,-0.32008777113761255,0.4084651709219407,0.7667802364227398,-0.8351366049548168,-0.9258199075262413,0.34571888489963276,0.632755245409586,-0.20675090487126502
_2013_Gordon Hayward,3.304791636987393,-0.3750837877853515,-0.5717276299192362,0.2283824729561317,0.635355327822661,-0.6228780978787806,0.34140932746805513,0.4395129122467342,-0.47904862941225335,-0.39433034560731267,0.605883525703987,0.9912133212592736,-0.1578645085524874
_2013_Nikola Pekovic,3.449865990498832,1.7237583926850293,-0.14572936793358685,-0.023514403786475194,0.6622106289361446,-0.532114720796974,0.15531990336620913,0.5995620317658882,-0.5467917338813402,-0.3842924943524277,0.1340967875723095,0.8550214702492659,-0.24150779887901674
_2013_Nikola Vucevic,3.7419855698839335,2.139409065854936,-0.18423464362148803,-0.293858668296593,-0.4151508902586008,0.09454274650327425,0.4066321805505376,0.8542644478586666,-0.8210000180697462,-0.9382988297878001,0.17793419004776817,0.6898609866869332,-0.08749116105427984
_2013_Kevin Garnett,3.5107573322682244,1.1341603987447373,-0.29280301170656053,0.4887620750209352,0.5376465144423788,-0.1826158523141147,0.015847568782603967,0.5818659384125653,-0.723022223248975,-0.4178343430689705,0.38090877099145615,0.870060397981802,-0.3082473599074866
_2013_Brandon Knight,3.3882636698607644,-0.5418319950045458,-0.2647609569747805,0.06809740761992975,0.10011697946679368,-0.4380970717907145,0.4304471853763124,0.25557258959906726,-0.22653704985601777,-0.7191613134448626,0.830445461154872,1.0323534405645622,0.013125190895440494
_2013_Corey Brewer,3.124475012976973,-0.31297832042833224,-0.8987256444804778,0.2806922665432503,0.5543550487064247,-0.5593246480960099,0.5234284308691355,-0.22422220926746284,-0.6132559317889186,-0.13799789668647539,0.4107917247300801,0.8609310012424285,-0.5735049217445066
_2013_Tyreke Evans,3.3399835207713457,0.04988043278208304,0.08740055644909056,0.11015051600721691,0.2486234936387984,-0.608103347732362,0.633616810817853,0.6386562653570302,-0.47466069623739454,-0.17887319103764826,0.47015152120509957,0.9888269273357827,-0.42559900420463914
_2013_Darren Collison,3.3248321668445735,-0.3511447294329706,-0.1080822228144031,0.7499074506077967,-0.010520356465721567,-0.8854759181803928,0.6162097923410825,0.5306214259162116,-0.7958694177143649,-0.3429259049920194,0.4621126334303905,1.0366190141896714,-0.21170488045593588
_2013_Ersan Ilyasova,3.3468903280530258,0.5465435071335859,-0.8750106053158384,-0.17606473015854104,0.4533915895367342,-0.08710933134949382,0.6602790902164657,0.5266976258495614,-0.9730583972738609,-0.48565183720825844,0.3781761709827104,0.9523752257983829,-0.3425130005491775
_2013_Tristan Thompson,3.475872866159098,1.9127455826920203,-0.3234105191541357,-0.1829634717470049,-0.3356885494761173,-0.3242528871887476,0.2955447879750719,0.46556367546964234,-0.6550697711278639,-0.6019054567681966,0.23659331364253638,0.7674082747989193,-0.16647194226419107
_2013_Raymond Felton,3.5159934802159336,-0.6388535215012161,-0.623045864310871,0.8541769142322029,0.35606055257016256,-0.32121759255169136,0.2701465433283373,0.492991623162292,-0.13619640682251993,-0.47076713177734625,0.47333687553400106,0.9950374516662841,-0.168791762089203
_2013_Luke Ridnour,3.111966977879635,-0.39212686396139856,-0.380343459924603,0.29781827678218575,-0.20471283303993698,-0.8028989402708369,0.46471868496446217,0.5080342023368026,-0.5511372993485898,-0.43286510259038036,0.41429619385353356,1.032815606109989,-0.14913097827425734
_2013_Roy Hibbert,3.6390717326709354,1.9434469559517218,-0.8598485368634635,0.4871222149209637,0.3571128564049124,-0.0765825902000712,-0.17019754651989963,0.15447284662319052,-0.6658979849145054,-0.334649143896616,0.803236016551295,1.1386360373640516,0.35593050448101915
_2013_Derrick Williams,2.981616855161193,0.5031865930948507,-0.4216259133545456,-0.48736372682220885,0.4587326111795438,-0.4044143975945862,0.2836538377764609,0.2703376643428058,-0.7556868521106942,-0.5120893975798547,0.6757393499566979,0.7453235619846323,-0.30654511951022995
_2013_Metta World Peace,3.4192747175373097,-0.2590058657331817,-1.263575911571942,-0.044414613919931484,0.18726901340643923,-0.14263226503022247,0.5212564729531148,0.06662119295911381,-0.2769939242895854,-0.2626213614992068,0.2844633380439576,1.2214114063116157,-0.46852611062430377
_2013_Robin Lopez,2.951990994217296,1.5134166852744202,-0.40544498910092636,-0.11901280163809662,0.16008785587251947,-0.9730989749237829,0.08562513105152203,0.6202884403648619,-0.339831888801194,-0.5995350751361482,0.4882711479707351,0.807882424642939,-0.09534284136579804
_2013_Kenneth Faried,3.5118570834285685,2.065477546026091,-0.9142391552261224,0.5002453342611736,0.3135150703454969,-0.3159742499847322,0.37708911168927356,0.30582946130495525,-0.7070638057447022,-0.42242170629180265,0.25287475025347605,0.8731598318117733,-0.22688572232723025
_2013_Dirk Nowitzki,3.3188317434737717,0.1966854151438086,-0.4441461582805377,-0.006880175516007364,1.040309832857732,-0.11170587168225349,0.4230494299985586,0.7967094207180345,-0.7184515051596452,-0.3702154188275135,0.2797488799981285,0.9111734105855597,-0.12177172473178172
_2013_Marcus Thornton,2.816361605233192,-0.7687718232011524,-0.5975127896037691,-0.7110475074139373,0.5657750224472441,-0.585641749003888,0.6811776247088505,0.47638285679295994,-0.5023677249224896,-0.7808064180522808,0.4749685763203319,0.8983283603238346,-0.530834506384004
_2013_John Wall,3.7021516101945195,0.05254365867307095,0.7643349727042147,1.0335499003739874,0.7682916890457259,-0.35289065769735295,0.41085417095388477,0.49409956522181464,-0.5416085956017344,-0.15024332765587547,0.48425029896811156,1.0745828270154374,0.008379280232152477
_2013_Spencer Hawes,3.2672087038295747,1.1292227130155161,-0.509276174844289,-0.07140054856563842,-0.017717130849653005,-0.2300167676012435,0.25234816260146586,0.5947981252554021,-0.8841768085554866,-0.6626664246098822,0.7363901128559369,0.920208302374161,0.2306669601477968
_2013_Dion Waiters,3.035593672644976,-0.4497432861291632,0.07494791030440458,-0.06421471196430042,0.47826369751064757,-0.5562222728509899,0.3462656151072884,0.39171940468594063,-0.24423037226793284,-0.33087568288424674,0.5466216168490861,0.892798826638284,-0.18814286130784288
_2013_Jason Thompson,2.9948372515274,1.3536950497453528,-0.3826191314920558,-0.17578509344952137,-0.1600016620738897,-0.7402741744918239,0.3831006032771585,0.4070354253163044,-0.6326045035896873,-0.45497430993332844,0.1755686559257542,0.8799395359109755,-0.06826813029770577
_2013_Randy Foye,2.9319903330826977,-0.9801083862833836,-1.0823016359808157,-0.21947232748334725,0.1960002732007558,-0.5653966049339805,0.45900172032067404,0.30759427367774184,-0.2591006410557925,-0.6963917821640794,0.669443686979617,1.1217990523836416,-0.17856198969971182
_2013_Ramon Sessions,2.9494919731926466,-0.2839175868499072,0.7116725872507564,-0.06707610525239263,0.382860295689604,-0.8217932806708844,0.38338374593380814,0.6128963547268093,-0.6795549640815685,-0.3346916668838923,0.49268407948415255,0.9133601486341313,-0.32654827728737784
_2013_Rodney Stuckey,2.962026655107456,-0.3026300035520563,0.056704779445423834,0.044877308565783466,-0.0357529045268346,-0.7227503071465464,0.2223174651830318,0.5312726744097578,-0.4487717134592449,-0.5548180625959903,0.6112108543513598,0.8817922547556807,-0.13186282451263776
_2013_Carl Landry,2.9009259988532494,1.2486746585931157,-0.5543188500683824,0.12228772050739921,0.5014552463088315,-0.94724997836754,0.39430963438041877,0.4921851539793952,-1.0196573416799546,-0.2782739506453783,0.6536425054445636,1.0580488944115474,-0.09203536059779874
_2013_Martell Webster,2.987177559349771,-0.3850822312604957,-0.9440963702215128,-0.20510617465637537,0.3167172860805965,-0.5234637720919996,0.5628777767394975,0.5182111946826207,-0.5387006527964475,-0.6256375508115162,0.5556893921515285,1.156385865470458,-0.1541800110058969
_2013_Anthony Davis,3.27091133340704,1.7134232138719059,-0.15898353720410002,-0.054857344085466525,0.36656956053493617,-0.30045798578392985,0.19785324247490998,0.712516143994134,-0.38469993662700497,-0.4389086279107578,0.3495174232803182,0.9751114426732266,-0.46453120641219375
_2013_Ray Allen,2.9833295786502525,-0.5773497404164376,-1.2657294093956877,0.25828852233472743,0.7106214808245392,-0.5948305794363541,0.31666171064590165,0.4458614734064631,-0.44280461744947575,-0.6603490152039414,0.6816509818884109,1.1092843963196353,-0.2382463635943543
_2013_Jared Dudley,2.8939301706798197,-0.3760603943292256,-0.6268827171446238,-0.009474469054449208,0.07723636941178687,-0.6787580439373601,0.6720991674761021,0.5976408081241353,-0.5276323281075508,-0.5631394529457265,0.5162787411546835,0.8948106582460841,-0.38792602557010236
_2013_Tayshaun Prince,2.916293259947459,0.0650926352573891,-0.8330993217139938,0.3891327556232397,0.007820956432438173,-0.4842879689708162,-0.23255407826317692,0.7904397147423768,-0.4973139739417653,-0.3737940172125328,0.45086979762208507,0.5161699385193965,-0.0971427443875333
_2013_Andray Blatche,2.9569403371835676,1.3381186454829304,-0.28010483097817523,0.4153628036965319,0.6027407736741366,-0.6777295534671767,0.15348332157780592,0.2368838859563592,-0.566141351926888,-0.5360783131445033,1.0080358745405023,0.921534905972007,-0.7616454247055419
_2013_Alonzo Gee,3.0132300802577356,-0.04185614318557228,-0.4178453933619497,-0.31006569723469085,-0.4233817544562961,-0.6145924530470243,0.4394974520773502,0.34633835186007056,-0.503759976325887,-0.2502272608595424,0.44539597837660044,1.1897877137704274,-0.34567920098882615
_2013_Ben Gordon,2.6423315661398483,-0.7420336624535601,0.062048996370682785,-0.7154833784802028,0.3025784715133266,-0.7115711235470069,0.69063024511984,0.31692915987117837,-0.5672737962700275,-0.8822141233085549,0.8978155495055261,0.9433237650985212,-0.0602399714730397
_2013_Danny Green,3.0499378319081596,-0.6836465096271572,-1.6200701826295771,0.30341551874669004,0.5877556064816248,-0.3247290293223074,0.6487090796166401,0.2646595964321089,-0.4765047140382072,-0.5562224038980222,0.45378496703864923,1.074354804221434,-0.2979185333053154
_2013_Tiago Splitter,3.0865488497011544,1.3778585122375528,-0.9011508695353181,0.9221761757810263,0.6514224887871823,-0.7563773018620957,0.32011547112235816,0.25385419122375985,-0.7840821729119347,-0.37878353765324746,0.21623182812868233,0.9096729741576152,-0.21782039311658113
_2013_J.J. Barea,2.9096679642105823,-0.5996042681243756,-0.20975047907835478,0.2224674433340882,0.44250288521841463,-0.47077972365203397,0.6139837247870835,0.25333941781584784,-0.6419317475204139,-0.9409307513697451,0.7251169296819523,0.8772771224569845,0.046411242712970875
_2013_Omer Asik,3.588683755034268,2.361197896337368,-0.9162387344611868,0.3961235262066477,0.13131516547583633,-0.05119283006086474,0.5403377513188907,0.19074291372158464,-0.8975430435266863,-0.6244528382568515,0.22451158464817958,0.8779606047052108,0.20532937171492852
_2013_Jose Calderon,3.216998039054166,-0.9420345865958915,-0.17722632618298287,0.5973209578765913,-0.10589650954691003,-0.3894940022258208,0.91610879999449,1.281472831971633,-0.4998187020489401,-1.2519281992327427,0.6539676676353509,0.7781572422855241,-0.15183400251522947
_2013_Jameer Nelson,3.542369738107195,-0.9040210740163491,0.008792798539287515,0.21331681029927835,0.11248750689048272,0.09598668361154374,0.7492259417744002,0.6232643913989331,-0.2139941335879657,-0.9297391798388323,0.44845922637800395,1.3254371536045013,-0.03573505735199417
_2013_Matt Barnes,3.0901443902627395,0.13480522443405482,-1.4562960245374283,0.3117053367807352,0.48736384210802536,-0.30606033325289733,0.4744054247369282,0.14703179455223594,-0.410825047076705,-0.5012073883830799,0.6585348769466937,1.230412039510331,-0.2827746442360493
_2013_Jordan Crawford,2.847027740533253,-0.4697625699115959,-0.03302945981473337,0.04192513474279164,0.4125147365914062,-0.46554910152315243,0.48186063429157505,0.3223217330171954,-0.5960713228254335,-0.8343622132524676,0.7412765920334058,0.8889193412559501,-0.12076629240169515
_2013_Amir Johnson,3.329824318668064,1.5684806654784362,-0.9980932649734476,0.40408387926458667,-0.03749942913731369,-0.4145284168486347,0.3924439213343003,0.6911167590124764,-0.6162479261447943,-0.16091690750597432,0.8067868577921374,1.2948633101988194,-0.11635739789388468
_2013_Caron Butler,2.7789139451353666,-0.5063577109290893,-1.4008986191725774,0.07003278876076269,0.7684814248461933,-0.4660701720902031,0.19314570272961779,0.29662122166165833,-0.4504958486742384,-0.6164984217341667,0.5455667232436774,0.9896610461896542,-0.19447447233431023
_2013_Shawn Marion,3.111626512483135,0.8935555850347396,-0.40563360743851307,0.1503952410020539,0.17039922302687147,-0.18495951107898892,0.6261829370560725,0.8196797259359332,-0.8481210898511787,-0.4133081462708057,0.23478173738606817,0.7869251651017511,-0.3247100827230581
_2013_Kyle Korver,3.0645018670998527,-0.6600387946894967,-1.5917325115670242,0.018898139445921378,0.4312419441412371,-0.2650258898648624,0.7654143411885004,0.6038376806568647,-0.37021210576784763,-0.6894511871199371,0.43027089415326586,1.2288288432084198,-0.18731312405693543
_2013_Jason Terry,2.797919045369508,-0.777449246764916,-0.8949907441880027,0.20896053686727772,0.3056366059169757,-0.6138540535675907,0.420335274062027,0.4682438203164263,-0.4924631835958838,-0.6714935441524644,0.506922976577341,0.9739164700514045,-0.22770981578219257
_2013_Andrei Kirilenko,3.1686310156815365,0.4733736573313667,-0.3170727215184322,0.40969250510132876,0.29526419489805117,-0.3902196005947547,0.5746344088646245,0.7160832663273623,-0.44832874157564956,-0.2071416276853195,0.3889003887488308,0.933843037095706,-0.4661112539670703
_2013_Kyle Lowry,3.5753531271304406,-0.32042052255624903,-0.21226360274446104,0.7252081000832502,0.07718555915309994,0.017508851791317802,0.7449002065442578,0.42401363548209864,-0.5024777614610119,-0.7850262563317285,0.7235262717211021,1.4424423304949068,-0.26873760304660044
_2013_Andre Miller,3.1095924438206715,-0.09076369984850846,-0.2945682422458177,1.3913446241419578,0.09151260482552649,-0.8245733634536302,0.48806517631700486,0.4381672019948488,-0.8304167503977428,-0.4963938384103056,0.43805206457454005,1.0049483664916268,0.05967571348459332
_2013_Mike Dunleavy,2.8266676649274878,-0.37041373757671336,-1.0374509509275198,-0.03840653282317831,0.49134107090172285,-0.3831954268219066,0.6698212093087206,0.43753447564386216,-0.679184743141999,-0.6485074473843601,0.4803431357594518,0.9870347758359296,-0.0005962879603512994
_2013_Joakim Noah,3.840330156443459,1.864729572980686,-0.2456720843099107,0.7555224478007412,-0.07730805610416878,0.2587194247853816,0.20958921305537498,0.6152975910625398,-0.5328290979051739,-0.6990177448936781,0.2625521306697934,1.1186820804592863,0.018558089552906144
_2013_Bradley Beal,2.922717716267819,-0.3892759029464239,-0.3846426288983485,-0.1522011247427232,0.5526597863715134,-0.20646785746420293,0.39161501520087066,0.47937795856788495,-0.33052676593828434,-0.3813682465352815,0.46458630912206533,1.0183741820013625,-0.17028177438221923
